Furnace_temperature;Exist_temperature;Annealing_temperature;Thickness;Width;Sulfur_content;Copper_content;Nickel_content;Chromium_content;Molybdenum_content;Vanadium_content;Niobium_content;Total_Al_content;Acid_soluble_Al_content;Titanium_content;Boron_content;Tin_content;Arsenic_content;Zirconium_content;Calcium_content;Lead_content;Ceq;Pcm;Antimony_content;Nitrogen_content;Oxygen_content;Tungsten_content;yield-strength;tensile-strength;elongation
1187;849;621;2.0;1250;0.0076;0.0095;0.004;0.0086;0.002;0.0002;0.0001;0.0374;0.0332;0.0002;0.0017;0.0007;0.0023;0.0005;0.0003;0.0001;0.0645;0.0522;0.0002;0.001;0.003;0.0;259;320;36.0
1120;862;655;2.75;1040;0.0035;0.0079;0.0049;0.0148;0.0011;0.0006;0.0012;0.2581;0.256;0.0005;0.0002;0.0022;0.002;0.0001;0.0003;0.0001;0.05;0.05;0.0019;0.002;0.001;0.0;258;401;42.0
1208;851;574;2.0;1250;0.0087;0.0117;0.0057;0.0138;0.0017;0.0002;0.0001;0.0305;0.0274;0.0005;0.0001;0.002;0.0025;0.0011;0.0006;0.001;0.2237;0.1757;0.0005;0.003;0.0;0.0;421;468;37.5
1210;829;515;4.0;1430;0.0022;0.0102;0.0062;0.0156;0.0001;0.0001;0.044;0.0225;0.0202;0.0015;0.0001;0.0009;0.0027;0.0052;0.0026;0.0001;0.3539;0.1669;0.0009;0.004;0.0;0.0;597;620;26.0
1159;892;606;2.75;1265;0.0164;0.0117;0.0082;0.0189;0.002;0.0009;0.0002;0.0302;0.0277;0.0005;0.0009;0.0023;0.0029;0.0;0.0001;0.0006;0.09;0.06;0.0024;0.0;0.0;0.0;264;352;40.0
1220;867;534;11.0;1350;0.0008;0.0113;0.0058;0.0159;0.0001;0.0005;0.0219;0.0314;0.03;0.0185;0.0001;0.0016;0.0033;0.0069;0.0018;0.0001;0.2898;0.1318;0.0014;0.004;0.0;0.0;482;532;26.0
1226;849;475;8.0;1400;0.004;0.0115;0.0054;0.0191;0.0039;0.0001;0.0465;0.0271;0.0251;0.001;0.0001;0.0009;0.0027;0.0019;0.0023;0.0001;0.3477;0.1592;0.001;0.004;0.0;0.0;576;632;20.0
1186;890;616;2.75;912;0.0128;0.0123;0.0099;0.0151;0.0013;0.0002;0.0001;0.0185;0.016;0.0001;0.0001;0.0011;0.0024;0.0;0.0001;0.0001;0.14;0.1;0.0021;0.004;0.0;0.0;298;390;49.0
1201;828;518;4.0;1425;0.0063;0.012;0.0044;0.0106;0.0001;0.0005;0.0135;0.0333;0.0277;0.0151;0.0002;0.0012;0.0028;0.0037;0.0011;0.0001;0.2008;0.1152;0.0005;0.003;0.0;0.0;413;461;33.5
1217;884;618;2.0;1230;0.0111;0.0099;0.0055;0.0092;0.0019;0.0001;0.0001;0.036;0.0332;0.0001;0.0016;0.0006;0.0026;0.0003;0.0002;0.0002;0.0673;0.0532;0.0001;0.002;0.003;0.0;236;311;46.5
1190;806;532;10.0;1030;0.0025;0.0118;0.0062;0.0179;0.0034;0.0015;0.0016;0.0309;0.0296;0.0318;0.0001;0.0026;0.0027;0.0013;0.0005;0.0001;0.2883;0.1817;0.0004;0.002;0.0;0.0;462;547;30.0
1225;870;592;2.0;1250;0.0034;0.0113;0.0067;0.0191;0.0019;0.0001;0.0134;0.0356;0.034;0.0012;0.0;0.0019;0.0026;0.0018;0.0006;0.0016;0.21;0.1108;0.0006;0.003;0.0;0.0;418;471;38.0
1186;901;650;2.8;1237;0.0099;0.0117;0.0064;0.0081;0.0024;0.0001;0.0001;0.0378;0.0344;0.0001;0.0014;0.0005;0.0027;0.0003;0.0003;0.0004;0.0752;0.06;0.0001;0.001;0.003;0.0;249;333;51.0
1223;894;647;2.3;1058;0.0097;0.0103;0.0043;0.0092;0.0026;0.0001;0.0001;0.0409;0.0385;0.0001;0.0015;0.0009;0.0024;0.0001;0.0003;0.0001;0.075;0.0608;0.0002;0.001;0.002;0.0;262;362;48.5
1202;832;575;5.75;1520;0.0042;0.0149;0.0074;0.0168;0.0003;0.0003;0.0009;0.0283;0.0231;0.0307;0.0002;0.0014;0.0025;0.0032;0.0008;0.0001;0.2963;0.1901;0.0004;0.004;0.0;0.0;484;563;26.5
1188;890;621;2.75;1265;0.0057;0.0102;0.0058;0.0111;0.0015;0.0001;0.0001;0.0325;0.0272;0.0001;0.0001;0.0004;0.0025;0.0009;0.0007;0.0001;0.0892;0.0643;0.0004;0.0;0.0;0.0;299;370;40.0
1219;874;583;5.3;1080;0.001;0.0118;0.1276;0.8891;0.1711;0.0031;0.0003;0.0241;0.0223;0.0165;0.0003;0.0016;0.0028;0.0008;0.0024;0.0004;0.5998;0.39;0.0001;0.005;0.002;0.0;605;786;21.5
1234;866;584;4.0;1199;0.0077;0.0153;0.0066;0.0154;0.0033;0.0001;0.0001;0.0302;0.0273;0.0011;0.0001;0.0007;0.0027;0.0007;0.0003;0.0001;0.1638;0.1007;0.0003;0.002;0.0;0.0;504;592;26.5
1194;836;585;3.0;1035;0.0145;0.0116;0.0062;0.0102;0.0013;0.0003;0.0018;0.0276;0.026;0.0006;0.0001;0.0013;0.003;0.0027;0.0006;0.0001;0.2056;0.1507;0.0007;0.0;0.0;0.0;384;441;42.0
1203;919;719;4.2;1265;0.0057;0.0114;0.006;0.0099;0.0023;0.0003;0.0083;0.0318;0.0303;0.034;0.0013;0.001;0.0025;0.0003;0.0003;0.0001;0.0187;0.0155;0.0003;0.001;0.003;0.0;202;307;49.5
1207;881;589;2.75;1250;0.011;0.0095;0.0064;0.0149;0.0026;0.0002;0.0004;0.0351;0.0323;0.0005;0.0001;0.0011;0.0023;0.0007;0.0004;0.0004;0.112;0.0786;0.0003;0.002;0.0;0.0;296;382;44.5
1177;810;518;10.0;1090;0.0028;0.0086;0.0066;0.0151;0.0017;0.0001;0.0193;0.0349;0.0318;0.0269;0.0002;0.001;0.0035;0.0008;0.0003;0.0009;0.2704;0.1729;0.0002;0.005;0.0;0.0;448;526;25.5
1176;862;578;2.3;1260;0.0079;0.0107;0.0056;0.0187;0.0023;0.0001;0.0001;0.0326;0.0303;0.019;0.0011;0.001;0.0025;0.0004;0.0004;0.0001;0.1948;0.1563;0.0001;0.003;0.0;0.0;415;475;33.5
1229;889;552;4.02;1208;0.0022;0.0114;0.0054;0.0127;0.0001;0.0001;0.0025;0.0384;0.0356;0.0012;0.0;0.0015;0.0029;0.006;0.0015;0.0001;0.3634;0.1767;0.001;0.003;0.001;0.0;434;527;37.0
1184;891;703;2.75;1265;0.0118;0.0141;0.0061;0.0142;0.0029;0.0005;0.0007;0.0414;0.0396;0.0002;0.0013;0.0024;0.0026;0.0006;0.0003;0.0002;0.0722;0.0565;0.0003;0.002;0.004;0.0;239;331;50.0
1206;839;517;1.75;900;0.0033;0.0115;0.0048;0.0125;0.0015;0.0006;0.0266;0.0311;0.0289;0.0125;0.0;0.0035;0.0028;0.0019;0.0006;0.0013;0.2028;0.1066;0.0004;0.003;0.0;0.0;443;498;27.0
1206;829;506;3.5;1250;0.0033;0.0151;0.0082;0.0258;0.0001;0.0001;0.0529;0.0252;0.0236;0.0256;0.0;0.0013;0.0032;0.0061;0.0022;0.0001;0.3406;0.1619;0.0008;0.003;0.0;0.0;600;630;26.0
1219;891;614;2.5;1200;0.0008;0.0164;0.0064;0.0155;0.0001;0.0002;0.0027;0.0255;0.0238;0.0019;0.0002;0.0017;0.0032;0.0047;0.0016;0.0001;0.8551;0.7452;0.0009;0.004;0.001;0.0;647;999;18.0
1126;878;690;2.61;1275;0.003;0.0079;0.008;0.0165;0.0014;0.0002;0.0012;0.2655;0.2649;0.0003;0.0001;0.0024;0.0021;0.0001;0.0002;0.0001;0.07;0.03;0.0017;0.002;0.002;0.0;210;348;44.0
1203;864;583;2.5;1200;0.0044;0.0124;0.006;0.0112;0.0019;0.0011;0.0132;0.0314;0.0298;0.0012;0.0003;0.0013;0.0032;0.0;0.0001;0.0003;0.2031;0.1086;0.002;0.006;0.0;0.0;423;473;38.0
1201;903;694;2.75;1015;0.0126;0.0139;0.0057;0.0113;0.0021;0.0002;0.0005;0.0364;0.0348;0.0001;0.0014;0.0005;0.0023;0.0011;0.0006;0.0002;0.0671;0.0508;0.0005;0.002;0.003;0.0;226;331;48.0
1210;835;549;6.0;1332;0.0033;0.0134;0.0063;0.0189;0.0007;0.0013;0.0274;0.0252;0.0235;0.0246;0.0001;0.0018;0.0048;0.0061;0.0007;0.0001;0.2762;0.1393;0.0009;0.005;0.0;0.0;494;562;26.5
1217;881;590;2.3;1395;0.0031;0.012;0.0054;0.0148;0.0047;0.0001;0.0157;0.0315;0.0288;0.0011;0.0001;0.001;0.0026;0.0009;0.0004;0.0001;0.2227;0.1151;0.0006;0.003;0.0;0.0;477;540;34.0
1196;896;618;2.75;1015;0.0167;0.0117;0.0049;0.0195;0.0019;0.0001;0.0001;0.0343;0.0313;0.0017;0.0001;0.003;0.002;0.0;0.0001;0.0001;0.08;0.05;0.0015;0.0;0.0;0.0;253;346;43.5
1193;845;598;6.0;1250;0.0012;0.0102;0.0067;0.1558;0.0004;0.0003;0.0002;0.0322;0.0282;0.0033;0.0001;0.0005;0.0026;0.0012;0.0024;0.0005;0.5;0.39;0.0001;0.004;0.0;0.0;434;652;28.5
1196;841;580;3.0;1050;0.0026;0.0128;0.0082;0.0169;0.0019;0.0009;0.0004;0.0346;0.0308;0.0198;0.0004;0.0021;0.0026;0.0;0.0002;0.0001;0.36;0.25;0.0022;0.005;0.002;0.0;450;563;33.5
1216;843;520;2.5;1170;0.0045;0.0114;0.0063;0.0165;0.0003;0.001;0.0443;0.0362;0.0351;0.0191;0.0001;0.0021;0.0051;0.0059;0.0007;0.0001;0.2945;0.1477;0.0008;0.003;0.0;0.0;528;556;21.5
1187;857;585;2.5;1580;0.0112;0.0105;0.0039;0.0093;0.001;0.0001;0.0001;0.0235;0.0214;0.0003;0.0001;0.0008;0.0025;0.0014;0.0008;0.0001;0.1111;0.0776;0.0001;0.003;0.0;0.0;269;378;44.5
1191;832;596;4.0;1300;0.0064;0.0135;0.0103;0.0208;0.0022;0.0001;0.0001;0.0312;0.0277;0.001;0.0001;0.0009;0.0031;0.0016;0.0007;0.0001;0.2072;0.1569;0.0002;0.003;0.0;0.0;350;411;36.0
1193;829;578;7.75;1350;0.0023;0.0205;0.0053;0.0168;0.0015;0.0005;0.0012;0.036;0.0348;0.0302;0.0001;0.0036;0.0026;0.0024;0.0007;0.0016;0.3014;0.1963;0.0011;0.004;0.0;0.0;405;512;29.0
1213;856;593;3.0;1050;0.0024;0.0101;0.0059;0.0137;0.0028;0.0003;0.029;0.0318;0.0272;0.0139;0.0002;0.0009;0.0023;0.001;0.0003;0.0001;0.1878;0.103;0.0005;0.002;0.0;0.0;483;522;34.0
1218;827;489;6.0;1400;0.004;0.0102;0.0041;0.0098;0.0001;0.0004;0.0019;0.0338;0.0284;0.0308;0.0;0.001;0.0027;0.0035;0.0008;0.0001;0.2903;0.1894;0.0007;0.003;0.0;0.0;503;565;22.5
1121;867;591;2.75;930;0.0092;0.0133;0.0066;0.0133;0.0012;0.0001;0.0001;0.0332;0.0317;0.0001;0.0;0.002;0.0027;0.0;0.0001;0.0001;0.11;0.07;0.0021;0.003;0.0;0.0;272;353;34.5
1264;854;543;3.0;1190;0.0066;0.2768;0.0837;0.3372;0.0017;0.0033;0.001;0.0337;0.0301;0.0056;0.0007;0.0036;0.0023;0.0;0.0008;0.0004;0.25;0.15;0.0019;0.0;0.0;0.0;412;526;40.0
1213;907;571;3.5;1200;0.0167;0.0111;0.0051;0.0152;0.0019;0.0002;0.0001;0.0261;0.0231;0.0002;0.0001;0.0024;0.0025;0.0007;0.0007;0.0001;0.0752;0.051;0.0001;0.0;0.0;0.0;261;344;50.0
1244;870;596;4.0;1181;0.0046;0.0161;0.0074;0.0128;0.0008;0.0001;0.0009;0.0332;0.0314;0.0008;0.0;0.0027;0.0044;0.0029;0.0006;0.0015;0.3128;0.1627;0.001;0.004;0.0;0.0;570;590;20.5
1197;812;533;10.0;1030;0.004;0.013;0.0059;0.0142;0.0019;0.0005;0.0006;0.0289;0.0274;0.029;0.0002;0.002;0.0027;0.0023;0.0007;0.0012;0.2913;0.1855;0.0008;0.004;0.0;0.0;432;526;30.0
1219;838;544;6.0;1106;0.0027;0.0142;0.0081;0.0132;0.0026;0.0001;0.0159;0.0333;0.0302;0.0011;0.0002;0.0014;0.0028;0.0012;0.0004;0.0001;0.2182;0.1161;0.0005;0.003;0.0;0.0;403;468;37.0
1212;868;591;2.0;1020;0.006;0.0117;0.0056;0.0146;0.0001;0.0004;0.0016;0.0318;0.0297;0.0013;0.0001;0.0018;0.004;0.0042;0.0007;0.0001;0.2308;0.1242;0.0008;0.004;0.0;0.0;336;421;43.0
1211;912;685;3.5;1279;0.0063;0.0139;0.0056;0.0108;0.0023;0.0008;0.0005;0.0278;0.0213;0.0548;0.0002;0.0016;0.0031;0.0006;0.0003;0.0001;0.0251;0.0112;0.0004;0.001;0.0;0.0;198;299;49.5
1204;861;618;2.0;925;0.0071;0.0123;0.0088;0.0114;0.0031;0.0002;0.0001;0.0433;0.0417;0.0003;0.0013;0.0017;0.0024;0.0005;0.0003;0.0011;0.0683;0.0526;0.0005;0.002;0.0;0.0;194;284;37.0
1211;891;619;2.0;1225;0.0101;0.0093;0.0063;0.0116;0.0024;0.0001;0.0001;0.0374;0.0355;0.0001;0.0014;0.0011;0.002;0.0004;0.0003;0.0001;0.0657;0.0521;0.0001;0.002;0.002;0.0;211;309;46.0
1186;893;695;2.75;965;0.0108;0.0103;0.0063;0.0117;0.0001;0.0001;0.0001;0.0393;0.0358;0.0001;0.0017;0.0034;0.0019;0.0001;0.0001;0.0001;0.07;0.06;0.001;0.001;0.002;0.0;170;292;50.5
1215;892;626;2.0;1230;0.0124;0.0104;0.0065;0.0107;0.0023;0.0002;0.0001;0.0295;0.0261;0.0002;0.0016;0.0009;0.0029;0.0004;0.0002;0.0001;0.0655;0.0526;0.0002;0.001;0.002;0.0;191;293;45.0
1194;867;624;2.0;925;0.0084;0.0097;0.0057;0.0102;0.0022;0.0004;0.0001;0.0402;0.0372;0.0001;0.0015;0.0022;0.0023;0.0003;0.0002;0.0001;0.06;0.04;0.0002;0.001;0.002;0.0;283;349;43.0
1213;825;503;3.2;1502;0.0054;0.0123;0.0062;0.0127;0.0001;0.0006;0.026;0.0302;0.0278;0.0147;0.0001;0.0013;0.0029;0.0034;0.0008;0.0007;0.2036;0.1158;0.0011;0.003;0.0;0.0;455;502;36.0
1151;878;625;3.5;1241;0.007;0.0115;0.0069;0.0135;0.0029;0.0002;0.0009;0.0389;0.0376;0.0003;0.0001;0.0019;0.0026;0.0006;0.0003;0.0002;0.0728;0.0532;0.0005;0.002;0.003;0.0;229;322;43.5
1203;814;503;5.55;1190;0.0025;0.011;0.0056;0.016;0.0004;0.0003;0.03;0.0331;0.0312;0.0123;0.0002;0.0016;0.0028;0.0037;0.0007;0.0001;0.1956;0.1066;0.0004;0.006;0.0;0.0;434;476;32.0
1197;850;558;4.5;1115;0.0042;0.2976;0.0789;0.3268;0.0011;0.0021;0.0001;0.0314;0.0307;0.0031;0.0004;0.0016;0.0022;0.0;0.0002;0.0001;0.25;0.16;0.0019;0.0;0.0;0.0;395;502;26.5
1226;870;584;2.5;1085;0.0036;0.0125;0.006;0.0133;0.0001;0.0012;0.0013;0.0337;0.0308;0.0562;0.0001;0.001;0.0044;0.0036;0.0007;0.0012;0.2111;0.1188;0.0005;0.004;0.0;0.0;552;602;29.0
1192;891;622;4.5;1564;0.0076;0.0104;0.0048;0.0088;0.0014;0.0001;0.0002;0.0227;0.0195;0.0001;0.0001;0.0017;0.0028;0.0012;0.0006;0.0002;0.0733;0.0503;0.0006;0.004;0.0;0.0;234;328;50.0
1237;865;601;3.0;1125;0.0008;0.0142;0.0059;0.0159;0.0001;0.0006;0.0025;0.03;0.0271;0.0243;0.0028;0.0013;0.003;0.0051;0.0018;0.0001;0.574;0.4533;0.0007;0.005;0.001;0.0;561;786;22.0
1197;906;702;2.75;905;0.0106;0.0094;0.005;0.0104;0.0023;0.0003;0.0014;0.0371;0.0356;0.0001;0.0013;0.0012;0.0027;0.0014;0.0006;0.0001;0.086;0.0689;0.0007;0.002;0.004;0.0;247;333;49.5
1248;851;521;2.0;1000;0.0023;0.0141;0.0075;0.0198;0.0011;0.0001;0.0293;0.035;0.032;0.0153;0.0001;0.0007;0.0027;0.0012;0.0006;0.0012;0.21;0.12;0.0001;0.004;0.0;0.0;483;531;29.5
1202;844;651;6.5;1220;0.0014;0.0125;0.0055;0.1408;0.0002;0.0005;0.0012;0.0165;0.0153;0.0027;0.0002;0.001;0.0026;0.003;0.0021;0.0001;0.6015;0.5059;0.0002;0.005;0.001;0.0;520;800;19.0
1219;890;616;2.0;925;0.011;0.0148;0.0053;0.0117;0.002;0.0001;0.0001;0.0348;0.032;0.0001;0.0016;0.0016;0.0028;0.0003;0.0002;0.0001;0.0612;0.0496;0.0001;0.001;0.002;0.0;231;322;53.5
1181;902;693;2.75;1015;0.0073;0.0102;0.0047;0.0154;0.0011;0.0001;0.0001;0.0404;0.0385;0.0001;0.0016;0.0017;0.0023;0.0;0.0001;0.0001;0.08;0.06;0.0019;0.001;0.002;0.0;253;337;49.0
1186;892;645;2.3;1232;0.0106;0.0097;0.0054;0.0088;0.0017;0.0001;0.0001;0.0337;0.0293;0.0002;0.0013;0.001;0.0027;0.0003;0.0003;0.0001;0.0713;0.0559;0.0001;0.002;0.004;0.0;234;314;46.5
1198;841;585;3.0;970;0.0105;0.0107;0.0054;0.0153;0.0007;0.0001;0.0001;0.0224;0.0154;0.0001;0.0001;0.0013;0.0026;0.0008;0.0006;0.0001;0.09;0.07;0.0002;0.003;0.0;0.0;273;380;38.0
1198;918;721;3.5;900;0.0125;0.0094;0.0042;0.0074;0.0025;0.001;0.0012;0.0355;0.0324;0.0464;0.0001;0.0025;0.0024;0.0007;0.0003;0.0004;0.0166;0.0078;0.0004;0.001;0.003;0.0;187;278;42.0
1202;860;623;2.0;1212;0.0085;0.0107;0.0067;0.0099;0.0021;0.0001;0.0001;0.0311;0.0281;0.0001;0.0016;0.0006;0.0025;0.0002;0.0003;0.0001;0.0591;0.0486;0.0001;0.002;0.002;0.0;175;293;49.0
1185;837;590;2.0;1000;0.0111;0.0077;0.0066;0.0141;0.0001;0.0001;0.0001;0.041;0.0382;0.0008;0.0;0.0002;0.0019;0.0001;0.0001;0.0001;0.19;0.15;0.0008;0.003;0.0;0.0;343;423;40.0
1246;824;559;3.0;1400;0.0038;0.0126;0.0061;0.016;0.0001;0.0007;0.0303;0.0259;0.0224;0.0176;0.0;0.0017;0.003;0.0058;0.002;0.0001;0.29;0.132;0.0007;0.004;0.0;0.0;539;583;32.0
1183;857;571;2.5;1268;0.0126;0.0134;0.0089;0.0123;0.0011;0.0001;0.0009;0.0218;0.0176;0.0006;0.0001;0.0011;0.0027;0.0025;0.0007;0.0001;0.1318;0.0827;0.0006;0.004;0.0;0.0;376;442;41.5
1219;842;550;2.75;1130;0.0023;0.2707;0.0086;0.3488;0.002;0.0025;0.0031;0.0238;0.0223;0.0266;0.0003;0.0011;0.0038;0.0027;0.001;0.0001;0.2466;0.1472;0.0008;0.0;0.0;0.0;446;527;29.0
1242;859;551;2.08;1155;0.0023;0.0122;0.0045;0.0154;0.0001;0.002;0.0183;0.0319;0.0289;0.0716;0.0001;0.0016;0.0028;0.0055;0.0025;0.0001;0.2425;0.1202;0.0007;0.003;0.0;0.0;618;651;18.0
1192;890;639;2.5;1084;0.0071;0.0121;0.0066;0.011;0.0021;0.0001;0.0001;0.0378;0.0342;0.0001;0.0016;0.0012;0.0025;0.0001;0.0003;0.0001;0.0587;0.047;0.0001;0.002;0.002;0.0;223;322;51.5
1164;854;590;2.5;820;0.0091;0.014;0.0065;0.0226;0.0017;0.0001;0.0001;0.0333;0.0305;0.0018;0.0002;0.0037;0.0024;0.0;0.0002;0.0001;0.17;0.14;0.0019;0.004;0.0;0.0;373;449;35.5
1190;854;624;2.3;1092;0.0067;0.0118;0.0052;0.0176;0.001;0.0007;0.0003;0.0304;0.0282;0.0206;0.0013;0.0012;0.0046;0.0017;0.0006;0.0001;0.1809;0.1448;0.0005;0.004;0.0;0.0;373;462;34.5
1246;819;577;2.3;1150;0.01;0.0116;0.0066;0.0148;0.0022;0.0001;0.0001;0.0223;0.0199;0.0013;0.0002;0.0005;0.0026;0.0004;0.0005;0.0001;0.2037;0.165;0.0001;0.0;0.0;0.0;357;462;38.0
1186;875;577;2.75;1015;0.0125;0.0142;0.0084;0.015;0.0012;0.0001;0.0001;0.0226;0.0196;0.0002;0.0;0.0016;0.0031;0.0011;0.0007;0.0001;0.1158;0.08;0.0002;0.004;0.0;0.0;310;412;48.0
1187;897;704;3.5;1300;0.0112;0.0156;0.0085;0.0136;0.0026;0.0005;0.0016;0.0405;0.0386;0.0002;0.0017;0.0015;0.0028;0.0012;0.0007;0.0006;0.0605;0.0482;0.001;0.002;0.002;0.0;221;314;51.5
1134;876;693;2.61;1275;0.0023;0.0077;0.0077;0.0134;0.0011;0.0001;0.0007;0.275;0.2734;0.0002;0.0001;0.0021;0.002;0.0001;0.0001;0.0001;0.06;0.03;0.0019;0.002;0.001;0.0;254;370;43.0
1235;846;519;2.0;1079;0.0027;0.0103;0.0055;0.012;0.0038;0.0002;0.031;0.0446;0.0383;0.0169;0.0001;0.0009;0.0025;0.0009;0.0005;0.0011;0.1944;0.1072;0.0007;0.004;0.0;0.0;521;587;24.0
1184;849;583;3.5;1505;0.0123;0.0076;0.0056;0.0101;0.0011;0.0002;0.0001;0.041;0.0397;0.0003;0.0004;0.0007;0.0023;0.0014;0.0006;0.0001;0.2176;0.1795;0.0007;0.004;0.0;0.0;340;456;41.0
1221;847;600;5.0;1500;0.0048;0.0105;0.0072;0.0196;0.003;0.0007;0.0015;0.0404;0.0393;0.0282;0.0001;0.0016;0.0025;0.0024;0.0011;0.0022;0.2995;0.1911;0.0013;0.003;0.0;0.0;485;555;29.0
1190;866;617;2.0;1225;0.0082;0.0147;0.0107;0.0141;0.0014;0.0001;0.0001;0.0379;0.0357;0.0001;0.0016;0.0016;0.0027;0.0009;0.0006;0.0008;0.07;0.05;0.0001;0.002;0.002;0.0;240;328;48.5
1156;855;571;2.0;1220;0.0077;0.0095;0.0047;0.0123;0.0025;0.0002;0.0001;0.0431;0.0419;0.0001;0.0015;0.0035;0.0025;0.0004;0.0003;0.0001;0.0737;0.0592;0.0001;0.002;0.003;0.0;290;346;40.0
1205;831;526;3.0;1610;0.0014;0.0104;0.0068;0.0152;0.0023;0.0001;0.0083;0.0216;0.0193;0.0012;0.0002;0.0008;0.0027;0.0014;0.0007;0.0001;0.2988;0.1831;0.0005;0.003;0.0;0.0;484;563;34.0
1172;848;580;2.8;1045;0.0088;0.0112;0.0052;0.0129;0.0024;0.0001;0.0001;0.0299;0.0257;0.0209;0.0014;0.0008;0.0028;0.0005;0.0004;0.0015;0.1957;0.1595;0.0002;0.004;0.0;0.0;393;457;33.5
1202;853;567;8.0;1600;0.003;0.0135;0.007;0.0261;0.0015;0.0001;0.0007;0.0327;0.0317;0.0178;0.0002;0.0026;0.0027;0.003;0.0024;0.0013;0.3878;0.2352;0.0003;0.005;0.0;0.0;435;560;26.5
1175;873;593;2.75;1300;0.0102;0.0094;0.0073;0.0113;0.0015;0.0001;0.0001;0.0138;0.0111;0.0001;0.0001;0.0006;0.0026;0.0012;0.0006;0.0001;0.1067;0.0736;0.0001;0.002;0.0;0.0;253;355;48.0
1211;879;618;2.0;1212;0.0133;0.0116;0.0052;0.0089;0.0018;0.0003;0.0007;0.0304;0.0296;0.0001;0.0014;0.0011;0.0029;0.0011;0.0006;0.0005;0.0557;0.0427;0.0005;0.003;0.002;0.0;226;326;44.0
1194;861;565;5.0;1350;0.0063;0.0123;0.0069;0.0215;0.002;0.0001;0.0005;0.02;0.0124;0.0008;0.0;0.0006;0.0026;0.003;0.0008;0.0001;0.1896;0.107;0.0005;0.0;0.0;0.0;295;393;44.0
1213;925;718;3.0;927;0.0085;0.0145;0.01;0.0177;0.0034;0.0005;0.0078;0.0225;0.0178;0.028;0.0012;0.0008;0.003;0.0002;0.0002;0.0001;0.0176;0.0152;0.0001;0.002;0.004;0.0;221;309;44.0
1185;818;513;4.0;1085;0.0037;0.012;0.0075;0.0134;0.0014;0.0001;0.012;0.036;0.0349;0.0134;0.0;0.002;0.0027;0.0019;0.0006;0.0016;0.2051;0.111;0.0006;0.003;0.0;0.0;486;522;24.5
1203;831;593;2.9;980;0.0163;0.009;0.0057;0.0094;0.0001;0.0001;0.0001;0.0266;0.0174;0.0001;0.0001;0.0012;0.0025;0.0001;0.0001;0.0001;0.11;0.08;0.001;0.003;0.0;0.0;326;402;38.0
1209;879;595;4.0;1100;0.0045;0.0158;0.0073;0.013;0.0014;0.0007;0.0156;0.0316;0.0291;0.0136;0.0001;0.0011;0.0031;0.0034;0.0006;0.0001;0.193;0.1087;0.0006;0.003;0.0;0.0;420;468;36.5
1173;883;619;2.75;1215;0.0118;0.0097;0.0036;0.0103;0.0018;0.0002;0.0003;0.0259;0.0238;0.0002;0.0001;0.001;0.0022;0.001;0.0007;0.0003;0.0741;0.052;0.0005;0.0;0.0;0.0;0;362;36.0
1222;867;575;4.0;1280;0.0006;0.0118;0.006;0.0147;0.0036;0.0001;0.0013;0.0376;0.0368;0.0174;0.0001;0.0024;0.0025;0.0016;0.0022;0.0001;0.395;0.2428;0.0008;0.004;0.0;0.0;450;571;31.0
1166;893;571;2.75;940;0.0064;0.0095;0.004;0.0199;0.0003;0.0003;0.0001;0.0361;0.0306;0.0002;0.0001;0.0009;0.0024;0.0008;0.0006;0.0003;0.12;0.08;0.0001;0.005;0.0;0.0;274;394;44.5
1201;876;579;3.5;1250;0.0035;0.0109;0.0065;0.0132;0.0008;0.0007;0.0133;0.0322;0.0287;0.0147;0.0001;0.0016;0.004;0.0038;0.0008;0.0001;0.1974;0.1086;0.0005;0.003;0.0;0.0;417;472;36.0
1203;897;711;2.75;1265;0.0094;0.0154;0.0053;0.0128;0.0021;0.0001;0.0001;0.0368;0.0349;0.0001;0.0013;0.0008;0.0027;0.0002;0.0004;0.0009;0.07;0.054;0.0001;0.003;0.003;0.0;279;347;44.0
1186;896;578;3.58;1172;0.0162;0.0163;0.0079;0.0124;0.0021;0.0004;0.0006;0.0234;0.0205;0.0006;0.0001;0.0009;0.0036;0.0012;0.0006;0.0003;0.0727;0.0481;0.0013;0.0;0.0;0.0;254;341;53.5
1182;875;574;8.0;1200;0.0005;0.0102;0.0126;1.0391;0.001;0.1284;0.0009;0.0267;0.0237;0.002;0.0002;0.0013;0.0025;0.0001;0.0016;0.0001;0.8882;0.6223;0.0007;0.002;0.001;0.0;805;1071;14.0
1184;846;623;6.0;1250;0.0084;0.011;0.0087;0.7467;0.0013;0.002;0.0019;0.0233;0.0212;0.0017;0.0002;0.0015;0.0034;0.0033;0.0009;0.0001;0.4589;0.2833;0.0004;0.005;0.0;0.0;341;520;33.5
1176;810;524;14.5;1275;0.0026;0.012;0.0065;0.0131;0.0001;0.0001;0.017;0.0305;0.0285;0.0181;0.0001;0.0017;0.0032;0.0039;0.0006;0.0001;0.2843;0.1816;0.0004;0.004;0.0;0.0;425;526;29.5
1204;890;568;2.75;925;0.0107;0.0134;0.0062;0.0156;0.0009;0.0001;0.0001;0.0296;0.0246;0.0007;0.0;0.0008;0.0025;0.0007;0.0006;0.0001;0.13;0.09;0.0001;0.003;0.0;0.0;261;368;50.0
